EmpId,BusinessTravel,Department,JobLevel,JobRole,JobSatisfaction,NumCompaniesWorked,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime
101344,Travel_Rarely,Research & Development,1,Laboratory Technician,1,3,1,200,11,2,3,3,2,1,2,No
101345,Travel_Rarely,Research & Development,2,Research Scientist,1,5,4,200,16,2,3,5,3,0,4,Yes
101346,Travel_Rarely,Research & Development,2,Manufacturing Director,2,0,2,200,4,2,3,3,2,0,2,Yes
101347,Travel_Rarely,Research & Development,2,Manufacturing Director,4,0,3,200,10,2,2,9,8,3,8,No
101348,Travel_Frequently,Human Resources,2,Human Resources,4,1,4,200,10,2,2,10,1,0,8,No
101349,Travel_Rarely,Research & Development,4,Manager,1,2,3,200,22,3,3,19,7,11,16,No
101350,Travel_Rarely,Research & Development,1,Research Scientist,3,1,3,200,1,3,2,1,0,1,0,Yes
101351,Travel_Rarely,Sales,2,Sales Executive,3,0,3,200,9,5,2,8,7,0,7,No
101352,Travel_Frequently,Research & Development,4,Manager,4,3,3,200,24,3,3,22,17,4,7,No
101353,Travel_Rarely,Research & Development,2,Healthcare Representative,1,2,3,200,10,5,3,2,0,2,2,No
101354,Non-Travel,Research & Development,1,Research Scientist,1,1,2,200,5,2,3,5,2,3,0,Yes
101355,Travel_Rarely,Research & Development,1,Laboratory Technician,4,1,3,200,5,3,3,4,2,1,0,No
101356,Travel_Rarely,Sales,2,Sales Executive,2,2,3,200,12,1,1,4,2,1,3,No
101357,Travel_Rarely,Sales,2,Sales Executive,2,5,4,200,14,3,3,5,4,1,4,No
101358,Travel_Rarely,Research & Development,3,Research Director,1,9,3,200,18,3,4,13,7,5,7,No
101359,Travel_Rarely,Sales,2,Sales Executive,4,2,3,200,8,2,3,5,2,1,4,Yes
101360,Travel_Rarely,Sales,2,Sales Executive,4,3,3,200,9,3,2,4,2,0,1,Yes
101361,Travel_Rarely,Research & Development,1,Laboratory Technician,3,8,3,200,4,0,2,2,2,2,2,No
101362,Travel_Frequently,Research & Development,1,Laboratory Technician,4,0,3,200,8,3,3,7,7,7,7,No
101363,Travel_Frequently,Research & Development,2,Healthcare Representative,3,4,3,200,12,3,3,4,2,0,3,No
101364,Travel_Rarely,Sales,2,Sales Executive,3,1,3,200,10,2,2,10,4,0,9,No
101365,Travel_Frequently,Sales,2,Sales Executive,4,1,3,200,7,2,3,7,7,0,7,Yes
101366,Travel_Frequently,Sales,1,Sales Representative,1,1,3,200,1,3,3,1,0,0,0,No
101367,Non-Travel,Sales,2,Sales Executive,3,6,3,200,10,1,3,3,2,1,2,No
101368,Travel_Rarely,Research & Development,1,Research Scientist,2,1,3,200,6,3,2,5,3,1,2,No
101369,Travel_Frequently,Research & Development,2,Research Scientist,4,1,3,200,16,3,3,15,10,6,11,Yes
101370,Travel_Rarely,Sales,2,Sales Executive,3,3,3,200,6,0,3,2,0,2,2,Yes
101371,Non-Travel,Research & Development,2,Research Scientist,2,8,3,200,16,4,4,8,7,1,7,No
101372,Travel_Rarely,Sales,2,Sales Executive,1,4,3,200,6,3,3,0,0,0,0,No
101373,Travel_Rarely,Research & Development,2,Manufacturing Director,1,1,4,200,10,3,3,10,0,7,9,No
101374,Travel_Frequently,Research & Development,2,Research Scientist,2,1,3,200,20,3,3,20,11,0,7,Yes
101375,Travel_Rarely,Sales,4,Manager,4,4,3,200,29,2,2,1,0,0,0,Yes
101376,Travel_Frequently,Research & Development,1,Research Scientist,3,3,3,200,8,2,3,4,1,0,3,Yes
101377,Travel_Rarely,Research & Development,1,Research Scientist,4,2,3,200,10,0,4,5,2,0,3,No
101378,Travel_Frequently,Research & Development,5,Research Director,4,3,3,200,28,3,3,5,4,4,3,No
101379,Travel_Rarely,Sales,2,Sales Executive,4,3,3,200,14,4,3,0,0,0,0,Yes
101380,Travel_Frequently,Human Resources,1,Human Resources,2,1,1,200,1,2,3,1,0,0,0,No
101381,Travel_Rarely,Sales,2,Sales Executive,1,0,3,200,6,2,1,5,3,0,4,No
101382,Non-Travel,Research & Development,1,Research Scientist,3,1,3,200,5,3,2,5,3,1,4,No
101383,Non-Travel,Research & Development,1,Research Scientist,1,1,3,200,4,3,4,4,2,2,3,Yes
101384,Non-Travel,Research & Development,1,Laboratory Technician,2,1,4,200,5,3,3,5,4,0,2,No
101385,Travel_Rarely,Sales,3,Sales Executive,4,1,4,200,14,3,2,14,8,2,1,No
101386,Travel_Rarely,Sales,3,Sales Executive,3,1,3,200,9,2,2,8,7,1,1,No
101387,Travel_Rarely,Research & Development,1,Laboratory Technician,1,0,2,200,8,6,2,7,7,7,6,No
101388,Travel_Rarely,Research & Development,2,Healthcare Representative,1,0,3,200,6,5,2,5,3,0,2,No
101389,Non-Travel,Research & Development,2,Healthcare Representative,4,5,3,200,9,6,3,5,1,1,2,No
101390,Travel_Frequently,Research & Development,2,Research Scientist,1,1,4,200,10,6,3,10,8,8,7,No
101391,Travel_Rarely,Research & Development,1,Laboratory Technician,4,5,3,200,6,2,2,4,1,0,3,No
101392,Travel_Rarely,Sales,1,Sales Representative,1,4,2,200,20,3,2,1,0,0,0,No
101393,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,10,2,3,10,8,0,9,Yes
101394,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,7,5,3,7,7,0,7,No
101395,Travel_Rarely,Research & Development,2,Manufacturing Director,4,8,4,200,8,1,3,1,0,0,0,No
101396,Travel_Frequently,Sales,2,Sales Executive,4,1,3,200,10,4,3,10,7,0,8,Yes
101397,Travel_Rarely,Sales,3,Sales Executive,1,6,3,200,15,2,2,2,2,2,2,Yes
101398,Travel_Rarely,Research & Development,2,Research Scientist,3,3,3,200,9,6,2,4,3,2,3,No
101399,Travel_Frequently,Research & Development,2,Healthcare Representative,3,1,4,200,9,2,3,9,7,2,8,No
101400,Travel_Rarely,Research & Development,3,Healthcare Representative,3,1,3,200,10,1,3,10,9,0,9,No
101401,Travel_Frequently,Human Resources,1,Human Resources,2,0,3,200,7,2,3,6,2,1,2,Yes
101402,Travel_Rarely,Human Resources,5,Manager,2,4,3,200,35,0,3,10,9,1,4,Yes
101403,Travel_Rarely,Research & Development,1,Laboratory Technician,4,1,3,200,1,4,3,1,0,0,0,Yes
101404,Travel_Rarely,Sales,4,Sales Executive,1,0,3,200,21,3,3,20,8,11,10,No
101405,Non-Travel,Research & Development,2,Research Scientist,3,1,3,200,20,2,3,20,9,3,7,No
101406,Non-Travel,Research & Development,3,Research Director,3,4,4,200,13,2,4,11,7,4,8,No
101407,Travel_Rarely,Research & Development,2,Manufacturing Director,1,6,3,200,9,3,3,5,2,1,4,Yes
101408,Travel_Rarely,Research & Development,2,Healthcare Representative,3,1,3,200,4,2,2,4,3,1,2,No
101409,Travel_Rarely,Research & Development,1,Laboratory Technician,4,1,3,200,5,6,4,5,2,1,4,No
101410,Travel_Frequently,Research & Development,2,Laboratory Technician,3,1,3,200,10,2,4,10,9,9,4,No
101411,Travel_Rarely,Sales,2,Sales Executive,2,3,3,200,15,4,3,11,8,5,10,No
101412,Travel_Rarely,Human Resources,1,Human Resources,2,4,2,200,6,3,3,2,0,1,2,No
101413,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,3,200,12,6,2,12,8,1,7,No
101414,Travel_Rarely,Research & Development,1,Laboratory Technician,3,6,3,200,7,2,2,2,2,0,2,Yes
101415,Travel_Rarely,Research & Development,3,Healthcare Representative,3,2,4,200,25,3,3,17,14,12,11,No
101416,Non-Travel,Research & Development,1,Laboratory Technician,3,1,3,200,1,2,2,1,1,0,0,No
101417,Travel_Rarely,Sales,2,Sales Executive,2,0,3,200,16,3,3,15,13,5,8,No
101418,Travel_Rarely,Sales,1,Sales Representative,3,0,3,200,3,1,3,2,2,1,2,No
101419,Travel_Frequently,Research & Development,2,Manufacturing Director,3,2,3,200,10,1,3,8,3,7,7,No
101420,Travel_Rarely,Research & Development,2,Research Scientist,1,6,3,200,9,3,2,4,3,1,2,Yes
101421,Travel_Rarely,Research & Development,1,Research Scientist,4,3,4,200,12,3,3,5,3,1,0,No
101422,Non-Travel,Research & Development,3,Research Director,2,0,3,200,14,3,1,13,8,5,12,No
101423,Travel_Rarely,Research & Development,1,Laboratory Technician,3,7,3,200,5,3,3,2,2,2,2,Yes
101424,Travel_Rarely,Research & Development,1,Research Scientist,3,0,3,200,4,2,4,3,2,1,2,No
101425,Travel_Rarely,Research & Development,2,Research Scientist,3,1,3,200,10,5,3,10,7,0,8,No
101426,Travel_Rarely,Research & Development,2,Healthcare Representative,4,0,3,200,10,6,3,9,7,8,1,Yes
101427,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,1,200,6,3,3,6,2,4,1,No
101428,Travel_Rarely,Research & Development,1,Laboratory Technician,4,8,3,200,8,3,2,1,0,0,0,No
101429,Travel_Rarely,Sales,1,Sales Representative,2,0,3,200,3,2,3,2,2,2,2,No
101430,Travel_Rarely,Research & Development,2,Research Scientist,4,7,3,200,18,2,3,7,7,1,7,No
101431,Travel_Rarely,Research & Development,3,Research Director,3,3,3,200,20,3,3,18,16,1,11,No
101432,Travel_Rarely,Sales,3,Sales Executive,4,1,3,200,14,3,3,14,10,5,7,No
101433,Travel_Rarely,Research & Development,3,Research Director,4,1,4,200,16,2,3,16,11,6,8,Yes
101434,Travel_Rarely,Sales,2,Sales Executive,3,0,4,200,6,3,2,5,3,0,4,Yes
101435,Non-Travel,Sales,1,Sales Representative,4,2,3,200,16,3,2,9,8,0,0,No
101436,Travel_Rarely,Research & Development,1,Research Scientist,4,6,3,200,6,2,3,4,3,1,2,Yes
101437,Travel_Rarely,Sales,1,Sales Representative,1,1,3,200,2,6,3,2,2,1,2,Yes
101438,Non-Travel,Research & Development,5,Manager,4,2,3,200,21,3,2,6,0,1,3,No
101439,Travel_Frequently,Sales,1,Sales Representative,1,1,3,200,1,3,2,1,0,1,0,No
101440,Travel_Rarely,Sales,3,Sales Executive,4,0,3,200,10,2,3,9,7,3,4,No
101441,Travel_Frequently,Research & Development,2,Manufacturing Director,2,7,3,200,18,3,3,4,2,0,2,No
101442,Non-Travel,Research & Development,2,Healthcare Representative,3,1,4,200,13,2,2,13,12,1,9,No
101443,Travel_Rarely,Research & Development,1,Research Scientist,4,9,3,200,4,3,4,2,2,2,2,Yes
101444,Travel_Rarely,Research & Development,5,Manager,3,5,3,200,24,2,2,22,6,4,14,No
101445,Travel_Rarely,Research & Development,1,Laboratory Technician,3,8,3,200,14,4,1,10,9,9,8,No
101446,Travel_Rarely,Research & Development,4,Manufacturing Director,2,0,4,200,21,3,3,20,7,0,10,No
101447,Travel_Rarely,Sales,2,Sales Executive,3,1,4,200,8,2,3,8,7,1,7,No
101448,Non-Travel,Sales,2,Sales Executive,4,1,4,200,15,4,2,15,12,11,11,No
101449,Travel_Rarely,Sales,2,Sales Executive,2,2,3,200,14,5,3,5,4,0,4,No
101450,Travel_Rarely,Research & Development,1,Research Scientist,1,1,3,200,4,4,3,4,2,1,2,No
101451,Travel_Rarely,Human Resources,3,Human Resources,4,1,3,200,9,2,3,9,0,1,7,Yes
101452,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,10,1,3,10,7,1,9,No
101453,Travel_Frequently,Sales,2,Sales Executive,3,7,3,200,12,3,3,6,3,0,1,No
101454,Travel_Rarely,Sales,2,Sales Executive,4,4,3,200,8,2,2,6,3,0,0,No
101455,Travel_Rarely,Sales,2,Sales Executive,3,8,3,200,8,3,3,5,3,0,1,No
101456,Travel_Rarely,Research & Development,1,Research Scientist,3,2,3,200,8,2,3,2,2,2,2,No
101457,Travel_Frequently,Research & Development,2,Healthcare Representative,3,1,3,200,10,2,4,10,2,0,2,Yes
101458,Travel_Rarely,Research & Development,1,Research Scientist,3,2,3,200,20,2,3,5,3,0,2,No
101459,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,4,5,3,4,3,1,1,No
101460,Travel_Rarely,Research & Development,2,Laboratory Technician,2,4,3,200,10,2,3,4,3,0,3,Yes
101461,Travel_Rarely,Research & Development,1,Research Scientist,1,1,2,200,5,3,1,5,4,0,4,No
101462,Travel_Rarely,Sales,3,Sales Executive,1,4,3,200,20,3,3,3,2,2,0,Yes
101463,Travel_Rarely,Sales,4,Sales Executive,4,0,3,200,21,2,2,20,9,9,6,No
101464,Non-Travel,Research & Development,2,Manufacturing Director,1,0,3,200,10,2,3,9,4,1,7,No
101465,Travel_Rarely,Sales,1,Sales Representative,3,0,3,200,5,2,3,4,2,0,0,No
101466,Travel_Frequently,Research & Development,2,Laboratory Technician,4,4,3,200,17,3,3,5,2,0,3,No
101467,Travel_Rarely,Research & Development,3,Healthcare Representative,1,4,3,200,9,5,3,7,7,1,7,No
101468,Travel_Rarely,Research & Development,2,Manufacturing Director,2,1,4,200,6,0,3,6,2,0,3,Yes
101469,Travel_Frequently,Sales,2,Sales Executive,2,2,2,200,17,3,2,9,6,0,8,No
101470,Travel_Rarely,Research & Development,2,Laboratory Technician,3,2,3,200,6,3,4,4,3,1,2,No
